flight_num,image_label,label_num,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,current_speed,commanded_speed,time_to_collision,safe_frame_start,total_frames
0,safe,0,-0.9371353387832642,4.420102596282959,-0.15228384733200073,0.00213253335095942,0.04902278631925583,-0.0005716143641620874,4.520920257538504,5,1056022528,47,64
0,safe,1,-0.9412892460823059,4.4397664070129395,-0.15051674842834473,0.002041095634922385,0.045965757220983505,-0.0002850829914677888,4.540947751867249,5,1005021440,47,64
0,safe,2,-0.9451938271522522,4.458193302154541,-0.14828597009181976,0.0019263002322986722,0.04306279122829437,2.6520889150560834e-05,4.559700386997856,5,954020352,47,64
0,safe,3,-0.9486557841300964,4.4744791984558105,-0.14581815898418427,0.0018303717952221632,0.04051820561289787,0.0003274539776612073,4.576262102378619,5,906019328,47,64
0,safe,4,-0.9521231651306152,4.490733623504639,-0.14286918938159943,0.0017154444940388203,0.0379270575940609,0.0006328700692392886,4.5927811404559655,5,855018240,47,64
0,danger,0,-0.9826406240463257,4.629345417022705,-0.09332150965929031,0.0007492124568670988,0.016657760366797447,0.0010862874332815409,4.733405802411237,5,450009600,47,64
0,danger,1,-0.9841943979263306,4.636044502258301,-0.08955250680446625,0.0006710910238325596,0.015605573542416096,0.0009782190900295973,4.740207473445013,5,399008512,47,64
0,danger,2,-0.9856650829315186,4.642334461212158,-0.08586651086807251,0.0006226017139852047,0.01468956284224987,0.0008717292221263051,4.7465964609556845,5,348007424,47,64
0,danger,3,-0.9870573282241821,4.64824104309082,-0.08226972818374634,0.0005718804895877838,0.013792572543025017,0.0007745007751509547,4.752598791403554,5,297006336,47,64
0,danger,4,-0.9883754253387451,4.653788089752197,-0.07876820117235184,0.000519809138495475,0.012952559627592564,0.0006858545239083469,4.758238539128621,5,246005248,47,64
1,safe,0,0.48523277044296265,-2.7287561893463135,0.33171209692955017,-0.005665881093591452,0.2452249377965927,0.018504129722714424,2.791342705161257,5,3018064384,11,66
1,safe,1,0.5076649785041809,-2.8540055751800537,0.29841747879981995,-0.005289315711706877,0.23613837361335754,0.017182359471917152,2.914125005076433,5,2967063296,11,66
1,safe,2,0.5289222598075867,-2.9725654125213623,0.26412060856819153,-0.00495522515848279,0.22676371037960052,0.015003387816250324,3.030785968112676,5,2916062208,11,66
1,safe,3,0.5490260124206543,-3.084568738937378,0.22949360311031342,-0.0046668401919305325,0.21729876101016998,0.012257479131221771,3.1414425319290507,5,2865061120,11,66
1,safe,4,0.5680051445960999,-3.1901936531066895,0.19510069489479065,-0.004421534948050976,0.20790939033031464,0.009215894155204296,3.246233150862438,5,2814060032,11,66
1,danger,0,0.8403419852256775,-4.7105607986450195,-0.06009887903928757,-0.00018006721802521497,0.008943527936935425,-0.00028282502898946404,4.785307677164136,5,456009728,11,66
1,danger,1,0.8408819437026978,-4.714216709136963,-0.05732271447777748,-0.00014812320296186954,0.008398792706429958,-0.00025609394651837647,4.788967270460978,5,405008640,11,66
1,danger,2,0.8413847088813782,-4.717651844024658,-0.054651349782943726,-0.00011956791422562674,0.007898852229118347,-0.00023157137911766768,4.7924058592529235,5,351007488,11,66
1,danger,3,0.8418528437614441,-4.720879554748535,-0.05208414047956467,-0.00010698279220378026,0.007429374847561121,-0.00021192251006141305,4.7956368439115,5,300006400,11,66
1,danger,4,0.7349829077720642,-4.440301895141602,-0.043596189469099045,-0.004160686396062374,0.003466932103037834,-0.13162203133106232,4.500931172818731,5,246005248,11,66
