flight_num,image_label,label_num,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,current_speed,commanded_speed,time_to_collision,safe_frame_start,total_frames
0,safe,0,-2.915591239929199,0.005925504956394434,-0.01865704171359539,0.00023922183027025312,0.004170394502580166,0.00023305615468416363,2.9156569543014443,3,1728036864,78,108
0,safe,1,-2.9172909259796143,0.005886290688067675,-0.01776890456676483,0.0002143069141311571,0.003918110392987728,0.00024472546647302806,2.917350978060501,3,1677035776,78,108
0,safe,2,-2.9188873767852783,0.0058471886441111565,-0.016917690634727478,0.00019310454081278294,0.003681416157633066,0.00025106401881203055,2.918942259831101,3,1626034688,78,108
0,safe,3,-2.92038631439209,0.00580839766189456,-0.016102440655231476,0.0001761477324180305,0.0034584326203912497,0.00025239738170057535,2.9204364830221987,3,1575033600,78,108
0,safe,4,-2.9217944145202637,0.0057700336910784245,-0.015322110615670681,0.0001583222474437207,0.003249920904636383,0.00024933164240792394,2.9218402867173157,3,1524032512,78,108
0,danger,0,-2.9392664432525635,0.005269214510917664,-0.003957236651331186,-2.5907727831508964e-05,0.0006420597201213241,-0.00020518628298304975,2.9392738301788164,3,456009728,78,108
0,danger,1,-2.939525604248047,0.005273192655295134,-0.003750606207177043,-2.5515870220260695e-05,0.0006038752617314458,-0.00020638882415369153,2.9395327267505538,3,405008640,78,108
0,danger,2,-2.9397690296173096,0.005278646945953369,-0.0035546247381716967,-2.3794125809217803e-05,0.0005656909197568893,-0.00020699771994259208,2.939775917815456,3,354007552,78,108
0,danger,3,-2.939997673034668,0.0052854930981993675,-0.003368613077327609,-2.4274286261061206e-05,0.0005310814012773335,-0.00020648734061978757,2.9400043539832756,3,303006464,78,108
0,danger,4,-2.9402124881744385,0.005293661262840033,-0.0031920871697366238,-2.069751644739881e-05,0.0004988849977962673,-0.00020526901062112302,2.940218986382985,3,252005376,78,108
1,safe,0,0.15398655831813812,-2.3058807849884033,-0.00743736932054162,-0.0022760445717722178,0.0932413786649704,-0.003885328769683838,2.311028638763226,3,3825081600,18,89
1,safe,1,0.15662240982055664,-2.3448002338409424,-0.015717796981334686,-0.002178708789870143,0.08784820884466171,-0.005106654018163681,2.350077821056248,3,3774080512,18,89
1,safe,2,0.15895703434944153,-2.379218816757202,-0.02274622954428196,-0.0020983698777854443,0.08301001042127609,-0.005798059981316328,2.3846313987153636,3,3726079488,18,89
1,safe,3,0.1612912267446518,-2.413579225540161,-0.029424771666526794,-0.002015767153352499,0.07812433689832687,-0.00609027361497283,2.419141449971759,3,3675078400,18,89
1,safe,4,0.1634833812713623,-2.445800304412842,-0.035321563482284546,-0.001936827669851482,0.0734855905175209,-0.0059893145225942135,2.451512504121629,3,3624077312,18,89
1,danger,0,0.19548270106315613,-2.9296813011169434,-0.006180881056934595,1.1469747732917313e-05,0.0010794734116643667,0.00011409868602640927,2.9362023458576303,3,450009600,18,89
1,danger,1,0.19550910592079163,-2.9301183223724365,-0.005861752666532993,1.2488343600125518e-05,0.0010146908462047577,0.0001155376376118511,2.936639500133602,3,399008512,18,89
1,danger,2,0.19553475081920624,-2.930528402328491,-0.0055584837682545185,1.4258824194257613e-05,0.0009519932791590691,0.00011651203385554254,2.9370497871799364,3,348007424,18,89
1,danger,3,0.19555974006652832,-2.9309134483337402,-0.0052703930996358395,1.5377747331513092e-05,0.0008941772975958884,0.00011830867151729763,2.9374351108751133,3,294006272,18,89
1,danger,4,0.19558417797088623,-2.9312744140625,-0.00499677425250411,1.9583083485485986e-05,0.0008397194906137884,0.00012142648483859375,2.937796424016295,3,243005184,18,89
