flight_num,image_label,label_num,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,current_speed,commanded_speed,time_to_collision,safe_frame_start,total_frames
0,safe,0,2.634289503097534,1.2702792882919312,-0.018613239750266075,-0.0001678332919254899,0.003740669460967183,-0.000260937144048512,2.9246259776401,3,1326028288,56,78
0,safe,1,2.635533332824707,1.2709290981292725,-0.01766478456556797,-0.00016914297884795815,0.003497053636237979,-0.000290469586616382,2.926022687115659,3,1275027200,56,78
0,safe,2,2.6366968154907227,1.2715343236923218,-0.016759201884269714,-0.00017230689991265535,0.0032679762225598097,-0.0003175589081365615,2.9273282193827197,3,1224026112,56,78
0,safe,3,2.6377851963043213,1.2720979452133179,-0.015895100310444832,-0.00017150594794657081,0.003057780209928751,-0.0003420888970140368,2.928548544632998,3,1173025024,56,78
0,safe,4,2.6388027667999268,1.2726221084594727,-0.015071256086230278,-0.00017246078641619533,0.002856302307918668,-0.00036534169339574873,2.929688416158073,3,1122023936,56,78
0,danger,0,2.6474030017852783,1.2767542600631714,-0.0074227191507816315,-9.71123663475737e-05,0.0011914935894310474,-0.0004640483530238271,2.939200433997442,3,462009856,56,78
0,danger,1,2.647815227508545,1.276924729347229,-0.007019699551165104,-8.8034852524288e-05,0.0011135308304801583,-0.0004549481673166156,2.9396447948053877,3,411008768,56,78
0,danger,2,2.648202419281006,1.2770801782608032,-0.0066378191113471985,-8.040947432164103e-05,0.0010402045445516706,-0.0004434189177118242,2.9400601857504505,3,360007680,56,78
0,danger,3,2.6485657691955566,1.277221918106079,-0.006276113912463188,-6.86224884702824e-05,0.0009726714924909174,-0.00043020729208365083,2.940448239886372,3,309006592,56,78
0,danger,4,2.6489264965057373,1.277357816696167,-0.005913809407502413,-6.180495984153822e-05,0.0009049324435181916,-0.0004148750158492476,2.9408314383702217,3,255005440,56,78
