flight_num,image_label,label_num,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,current_speed,commanded_speed,time_to_collision,safe_frame_start,total_frames
0,safe,0,-2.9208531379699707,-0.3742862343788147,-0.002045987406745553,-1.8052238374366425e-05,0.0002530014025978744,0.00015312623872887343,2.944737242081026,3,3336071168,96,158
0,safe,1,-2.9209442138671875,-0.37432244420051575,-0.0019330334616824985,-2.2277496100286953e-05,0.00023686121858190745,0.00013904503430239856,2.9448321054645565,3,3285070080,96,158
0,safe,2,-2.9210290908813477,-0.3743576407432556,-0.0018264652462676167,-2.4347473299712874e-05,0.00022171071032062173,0.00012493919348344207,2.944920699939688,3,3234068992,96,158
0,safe,3,-2.9211082458496094,-0.3743917942047119,-0.0017257679719477892,-2.4315420887432992e-05,0.00020617095287889242,0.00011214985715923831,2.94500349368443,3,3183067904,96,158
0,safe,4,-2.921186685562134,-0.37442681193351746,-0.0016252208733931184,-3.066178396693431e-05,0.00019117053307127208,9.876293188426644e-05,2.945085691578951,3,3129066752,96,158
0,danger,0,-2.922239303588867,-0.3746528923511505,-8.545544551452622e-05,1.4256548638513777e-05,1.0775750524771865e-05,-2.226664946647361e-06,2.946158065089051,3,420008960,96,158
0,danger,1,-2.922243356704712,-0.374646931886673,-8.139412966556847e-05,1.601913209015038e-05,8.612995770818088e-06,2.5810841179918498e-06,2.9461613272191873,3,369007872,96,158
0,danger,2,-2.9222471714019775,-0.37464168667793274,-7.783636101521552e-05,1.706338116491679e-05,4.181856184004573e-06,7.432273378071841e-06,2.9461644438527603,3,321006848,96,158
0,danger,3,-2.9222512245178223,-0.37463659048080444,-7.405399082927033e-05,1.730947769829072e-05,5.021390734327724e-06,1.2306552889640443e-05,2.9461678159274953,3,270005760,96,158
0,danger,4,-2.922255277633667,-0.3746318817138672,-7.025732338661328e-05,1.771520146576222e-05,8.89656712388387e-06,1.7090429537347518e-05,2.9461712372824467,3,219004672,96,158
1,safe,0,-1.5219738483428955,-2.521172523498535,-0.0016859498573467135,-6.514344568131492e-05,0.00019857691950164735,3.289555024821311e-05,2.944947899490002,3,915019520,51,65
1,safe,1,-1.521988034248352,-2.521251678466797,-0.0015929188812151551,-6.809680780861527e-05,0.00018709033611230552,1.4014087355462834e-05,2.9450229438762214,3,864018432,51,65
1,safe,2,-1.5220012664794922,-2.5213260650634766,-0.0015050505753606558,-7.244679727591574e-05,0.00017362456128466874,-4.826672920899e-06,2.9450934190125255,3,813017344,51,65
1,safe,3,-1.522012710571289,-2.5213916301727295,-0.0014267843216657639,-7.259967969730496e-05,0.00016157656500581652,-2.1877009203308262e-05,2.945155425365384,3,765016320,51,65
1,safe,4,-1.5220255851745605,-2.521460771560669,-0.0013436455046758056,-7.564572297269478e-05,0.000150523817865178,-4.043012813781388e-05,2.94522123274781,3,711015168,51,65
1,danger,0,-1.5220762491226196,-2.521724224090576,-0.0010126166744157672,-7.811108662281185e-05,0.00010713113442761824,-0.00011125348828500137,2.945472830616662,3,456009728,51,65
1,danger,1,-1.5220863819122314,-2.52176570892334,-0.0009570602560415864,-7.727910269750282e-05,9.927561768563464e-05,-0.0001243527658516541,2.9455135648420696,3,405008640,51,65
1,danger,2,-1.5220965147018433,-2.521804094314575,-0.0009044964099302888,-7.64736978453584e-05,9.33104456635192e-05,-0.0001367890799883753,2.9455516475327688,3,354007552,51,65
1,danger,3,-1.522106647491455,-2.5218398571014404,-0.000854895100928843,-7.25421923561953e-05,8.598872227594256e-05,-0.00014595018001273274,2.9455874867416045,3,303006464,51,65
1,danger,4,-1.522116780281067,-2.5218722820281982,-0.0008080721599981189,-6.845107418484986e-05,8.144689491018653e-05,-0.00015264851390384138,2.945620469893555,3,252005376,51,65
