flight_num,image_label,label_num,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,current_speed,commanded_speed,time_to_collision,safe_frame_start,total_frames
0,safe,0,-0.4799782633781433,-4.617146968841553,-0.13041572272777557,-0.0012939278967678547,0.030149195343255997,-0.0011625397019088268,4.643859765963314,5,1509032192,56,83
0,safe,1,-0.48122158646583557,-4.628772258758545,-0.1267867386341095,-0.0012336911167949438,0.028382455930113792,-0.0012668552808463573,4.655446457196866,5,1461031168,56,83
0,safe,2,-0.4823298454284668,-4.639057636260986,-0.12331343442201614,-0.0011659780284389853,0.0268393587321043,-0.0013288817135617137,4.665694378701993,5,1416030208,56,83
0,safe,3,-0.48352283239364624,-4.650040149688721,-0.11932168155908585,-0.0010980369988828897,0.02517295442521572,-0.001361681497655809,4.676633980423651,5,1365029120,56,83
0,safe,4,-0.4845881462097168,-4.659759998321533,-0.11553416401147842,-0.0010394762502983212,0.023710448294878006,-0.0013578961370512843,4.68631380260203,5,1317028096,56,83
0,danger,0,-0.49918994307518005,-4.7792181968688965,-0.043989911675453186,-7.444048242177814e-05,0.005985002964735031,-0.00022005742357578129,4.8054190540346635,5,438009344,56,83
0,danger,1,-0.499541699886322,-4.7816619873046875,-0.041859764605760574,-5.2600087656173855e-05,0.005616128910332918,-0.00019574064936023206,4.807867043778642,5,390008320,56,83
0,danger,2,-0.49987462162971497,-4.783957004547119,-0.039820920675992966,-3.211325019947253e-05,0.005282437428832054,-0.00016943333321250975,4.810166833325886,5,339007232,56,83
0,danger,3,-0.5001896619796753,-4.786113262176514,-0.037870340049266815,-1.0358841791457962e-05,0.004961921367794275,-0.00014117415412329137,4.812328336573544,5,291006208,56,83
0,danger,4,-0.4379638731479645,-4.49539041519165,-0.03136849403381348,-0.004723294172435999,0.008332381956279278,-0.14288438856601715,4.516783293628074,5,246005248,56,83
