flight_num,image_label,label_num,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,current_speed,commanded_speed,time_to_collision,safe_frame_start,total_frames
0,safe,0,-1.764734148979187,1.719021201133728,-0.03575790300965309,0.003339848481118679,0.0837518572807312,0.009327556006610394,2.4638585864753253,3,912019456,10,24
0,safe,1,-1.7863380908966064,1.7401474714279175,-0.04183639585971832,0.0032020716462284327,0.07874475419521332,0.00939264241605997,2.494166650671851,3,864018432,10,24
0,safe,2,-1.80657160282135,1.7599374055862427,-0.0471375472843647,0.003062547417357564,0.07399251312017441,0.008969876915216446,2.5225587359001422,3,816017408,10,24
0,safe,3,-1.826663613319397,1.7795953750610352,-0.05196619778871536,0.0029243137687444687,0.06924457848072052,0.008101781830191612,2.550756778071229,3,765016320,10,24
0,safe,4,-1.8454025983810425,1.7979364395141602,-0.05602136626839638,0.00278302445076406,0.0647568628191948,0.006927148438990116,2.5770573497931584,3,714015232,10,24
0,danger,0,-1.921821117401123,1.872790813446045,-0.06668360531330109,0.002116777002811432,0.04613697528839111,0.0002966518804896623,2.684248226493664,3,459009792,10,24
0,danger,1,-1.9341763257980347,1.8848998546600342,-0.06727911531925201,0.0019944871310144663,0.04309450089931488,-0.0006415352108888328,2.7015573287889234,3,408008704,10,24
0,danger,2,-1.9457075595855713,1.896201729774475,-0.0674816444516182,0.0018756836652755737,0.040236905217170715,-0.0013598335208371282,2.7177035673093646,3,357007616,10,24
0,danger,3,-1.9564714431762695,1.9067515134811401,-0.06733694672584534,0.0017620068974792957,0.037580862641334534,-0.0018543415935710073,2.7327671153102697,3,306006528,10,24
0,danger,4,-1.9665206670761108,1.9165996313095093,-0.06688777357339859,0.0016580098308622837,0.03508377820253372,-0.0021340891253203154,2.746822101088242,3,255005440,10,24
1,safe,0,1.718196988105774,2.3860723972320557,-0.006412304937839508,-6.728273001499474e-05,0.000998907838948071,-0.00038479871000163257,2.940337309293459,3,1770037760,71,102
1,safe,1,1.7184336185455322,2.386361598968506,-0.006062393542379141,-6.207065598573536e-05,0.0009330645552836359,-0.00037578557385131717,2.9407095291773513,3,1719036672,71,102
1,safe,2,1.7186574935913086,2.386629819869995,-0.0057307821698486805,-5.631474050460383e-05,0.0008716355659998953,-0.0003649128193501383,2.9410573471516197,3,1668035584,71,102
1,safe,3,1.7188695669174194,2.386878490447998,-0.005416783969849348,-4.797959991265088e-05,0.0008154326351359487,-0.00035394265432842076,2.941382473903516,3,1617034496,71,102
1,safe,4,1.7190701961517334,2.3871090412139893,-0.005119760055094957,-3.9180260500870645e-05,0.0007613867637701333,-0.0003409766068216413,2.941686272512035,3,1566033408,71,102
1,danger,0,1.7215454578399658,2.389451026916504,-0.001484064501710236,6.536522414535284e-05,0.00017169458442367613,4.28936182288453e-05,2.9450292317546185,3,453009664,71,102
1,danger,1,1.7215981483459473,2.3894920349121094,-0.0014021790120750666,6.532492989208549e-05,0.00015995249850675464,5.780131323263049e-05,2.9450932642961565,3,402008576,71,102
1,danger,2,1.7216472625732422,2.3895316123962402,-0.001324869692325592,6.378135731210932e-05,0.00015082354366313666,7.017774623818696e-05,2.945154050070491,3,351007488,71,102
1,danger,3,1.7216928005218506,2.3895680904388428,-0.0012519494630396366,6.443267193390056e-05,0.00014024907432030886,8.11711506685242e-05,2.9452102345316145,3,300006400,71,102
1,danger,4,1.7217347621917725,2.3896031379699707,-0.001183043117634952,6.632108124904335e-05,0.00013132032472640276,9.166401287075132e-05,2.945263171250832,3,249005312,71,102
2,safe,0,-1.9911611080169678,-0.8102802634239197,0.04148268699645996,-0.006123380269855261,0.1326436847448349,0.014435242861509323,2.1501156891418987,3,657014016,3,12
2,safe,1,-2.0403099060058594,-0.8305191397666931,0.027821620926260948,-0.005777281243354082,0.12509164214134216,0.00837264209985733,2.20304348496697,3,606012928,3,12
2,safe,2,-2.0862224102020264,-0.8494346737861633,0.015095794573426247,-0.005478118546307087,0.11780582368373871,0.0028252212796360254,2.252574325715616,3,555011840,3,12
2,safe,3,-2.129091262817383,-0.867103636264801,0.003359194379299879,-0.005229298025369644,0.1108175590634346,-0.0019763335585594177,2.298893126183955,3,504010752,3,12
2,safe,4,-2.1691033840179443,-0.883597731590271,-0.007361563853919506,-0.005006293300539255,0.10412824898958206,-0.005887591280043125,2.342180316382995,3,453009664,3,12
2,danger,0,-2.1691033840179443,-0.883597731590271,-0.007361563853919506,-0.005006293300539255,0.10412824898958206,-0.005887591280043125,2.342180316382995,3,453009664,3,12
2,danger,1,-2.2085535526275635,-0.8998638391494751,-0.017600497230887413,-0.0047984193079173565,0.09737645089626312,-0.008981105871498585,2.384905344313572,3,399008512,3,12
2,danger,2,-2.2432384490966797,-0.9141673445701599,-0.026233868673443794,-0.004609531257301569,0.09132351726293564,-0.01091837976127863,2.422500544736721,3,348007424,3,12
2,danger,3,-2.2755885124206543,-0.9275088906288147,-0.033887941390275955,-0.0044366177171468735,0.08557934314012527,-0.011955206282436848,2.4575850367033105,3,297006336,3,12
2,danger,4,-2.305758237838745,-0.939950704574585,-0.04060089960694313,-0.004262544214725494,0.08014656603336334,-0.012194610200822353,2.490316608674565,3,246005248,3,12
